Particle_Type;Detector_X;Detector_Y;Detector_Z;Dir_X;Dir_Y;Dir_Z;Track_Length;Time
neutron;-1.250000;0.250000;0.750000;-0.724065;-0.402681;0.559980;1.517242;2.169305
neutron;-1.250000;0.250000;1.250000;-0.724065;-0.402681;0.559980;1.416071;2.236753
neutron;-1.250000;0.750000;-0.750000;-0.724065;-0.402681;0.559980;0.101171;2.169305
neutron;-1.250000;0.750000;-0.250000;-0.724065;-0.402681;0.559980;0.275565;2.169305
neutron;-1.250000;0.750000;0.250000;-0.724065;-0.402681;0.559980;0.275565;2.169305
neutron;-1.250000;0.750000;0.750000;-0.724065;-0.402681;0.559980;0.275565;2.169305
neutron;-1.250000;0.750000;1.250000;-0.724065;-0.402681;0.559980;0.174394;2.236753
neutron;-0.750000;-0.250000;1.250000;-0.724065;-0.402681;0.559980;1.970467;2.236753
neutron;-0.750000;0.250000;1.250000;-0.724065;-0.402681;0.559980;1.416071;2.236753
neutron;-0.750000;0.750000;1.250000;-0.724065;-0.402681;0.559980;0.174394;2.236753
neutron;-0.250000;-0.250000;1.250000;-0.724065;-0.402681;0.559980;1.279921;2.236753
neutron;-0.250000;0.250000;1.250000;-0.724065;-0.402681;0.559980;1.279921;2.236753
neutron;-0.250000;0.750000;1.250000;-0.724065;-0.402681;0.559980;0.174394;2.236753
neutron;0.250000;-0.250000;1.250000;-0.724065;-0.402681;0.559980;0.589375;2.236753
neutron;0.250000;0.250000;1.250000;-0.724065;-0.402681;0.559980;0.589375;2.236753
neutron;0.250000;0.750000;1.250000;-0.724065;-0.402681;0.559980;0.174394;2.236753
alpha;-1.250000;-0.250000;-1.250000;-0.957014;-0.097503;-0.273161;1.435851;12.053717
alpha;-1.250000;-0.250000;-0.750000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;-0.250000;-0.250000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;-0.250000;0.250000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;-0.250000;0.750000;-0.957014;-0.097503;-0.273161;0.653982;11.617728
alpha;-1.250000;0.250000;-1.250000;-0.957014;-0.097503;-0.273161;1.435851;12.053717
alpha;-1.250000;0.250000;-0.750000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;0.250000;-0.250000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;0.250000;0.250000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;0.250000;0.750000;-0.957014;-0.097503;-0.273161;0.653982;11.617728
alpha;-1.250000;0.750000;-1.250000;-0.957014;-0.097503;-0.273161;1.435851;12.053717
alpha;-1.250000;0.750000;-0.750000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;0.750000;-0.250000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;0.750000;0.250000;-0.957014;-0.097503;-0.273161;2.089833;11.617728
alpha;-1.250000;0.750000;0.750000;-0.957014;-0.097503;-0.273161;0.653982;11.617728
alpha;-0.750000;-0.250000;-1.250000;-0.957014;-0.097503;-0.273161;0.913393;12.053717
alpha;-0.750000;0.250000;-1.250000;-0.957014;-0.097503;-0.273161;0.913393;12.053717
alpha;-0.750000;0.750000;-1.250000;-0.957014;-0.097503;-0.273161;0.913393;12.053717
alpha;-0.250000;-0.250000;-1.250000;-0.957014;-0.097503;-0.273161;0.390934;12.053717
alpha;-0.250000;0.250000;-1.250000;-0.957014;-0.097503;-0.273161;0.390934;12.053717
alpha;-0.250000;0.750000;-1.250000;-0.957014;-0.097503;-0.273161;0.390934;12.053717
alpha;-1.250000;-0.250000;-0.250000;-0.330542;0.661980;0.672699;0.358578;2.895075
alpha;-1.250000;-0.250000;0.250000;-0.330542;0.661980;0.672699;0.376630;2.895075
alpha;-1.250000;-0.250000;0.750000;-0.330542;0.661980;0.672699;0.376630;2.895075
alpha;-1.250000;-0.250000;1.250000;-0.330542;0.661980;0.672699;0.376630;2.895075
alpha;-1.250000;0.250000;-0.250000;-0.330542;0.661980;0.672699;0.358578;2.895075
alpha;-1.250000;0.250000;0.250000;-0.330542;0.661980;0.672699;1.101853;2.895075
alpha;-1.250000;0.250000;0.750000;-0.330542;0.661980;0.672699;1.131940;2.895075
alpha;-1.250000;0.250000;1.250000;-0.330542;0.661980;0.672699;1.131940;2.895075
alpha;-1.250000;0.750000;-0.250000;-0.330542;0.661980;0.672699;0.358578;2.895075
alpha;-1.250000;0.750000;0.250000;-0.330542;0.661980;0.672699;1.101853;2.895075
alpha;-1.250000;0.750000;0.750000;-0.330542;0.661980;0.672699;1.845128;2.895075
alpha;-1.250000;0.750000;1.250000;-0.330542;0.661980;0.672699;1.887249;2.895075
alpha;-1.250000;1.250000;-0.250000;-0.330542;0.661980;0.672699;0.358578;2.895075
alpha;-1.250000;1.250000;0.250000;-0.330542;0.661980;0.672699;1.101853;2.895075
alpha;-1.250000;1.250000;0.750000;-0.330542;0.661980;0.672699;1.845128;2.895075
alpha;-1.250000;1.250000;1.250000;-0.330542;0.661980;0.672699;2.588402;2.895075
